436,Armsthrift,,Slows the degrading of weapon durability when using combat arts or magic.
437,One Heart One Mind,,When this unit is an adjutant: greatly increases elemental effects of Adjutant Follow-Ups.
438,Awakening Assist,,When this unit is an adjutant: increases the fill rate of the active unit's Awakening Gauge.
439,Warrior Assist,,When this unit is an adjutant: increases the fill rate of the active unit's Warrior Gauge.
43A,Dexterity Catalyst,,Increases the Warrior Gauge fill rate in proportion to the unit's Dex.
43B,Battle Instincts,,Increases the fill rate of both the Warrior and Awakening Gauges until one of them is completely full.
43C,Brawler's Ploy,,"Grants the class actions of Brawlers, Grapplers, and War Masters a chance to produce the Stun Gauge."
43D,Brawler's Wisdom,,"Increases damage to enemy Stun Gauges when using the class actions of Brawlers, Grapplers, and War Masters."
43E,Underdog,,Increases damage dealt to an enemy in proportion to how much higher the enemy's level is.
43F,Concentration,,Moderately extends the time before the hit count expires.
440,Rejuvenation,,Restores HP every 800 hits.
441,Piercing Gaze,,Restores the Warrior Gauge every 800 hits.
442,Piercing Cry,,Restores the Awakening Gauge every 800 hits.
443,Trust,,When this unit is the active unit or an adjutant: increases the fill rate of the Adjutant Attack Gauge and Adjutant Guard Gauge.
444,Lifeforce,,"Greatly increases damage dealt by combat arts and magic, but causes the unit to sustain damage with each use in proportion to Mt."
445,Mage's Ploy,,"Imbues Mage, Warlock, and Gremory class actions with an element regardless of whether they are chained from strong attacks."
446,Mage's Wisdom,,"Increases damage dealt by Mage, Warlock, and Gremory class actions. The gauge will deplete more quickly."
447,Essence of Fire,,"Causes fire-based combat arts, magic, strong attacks, and class actions to instead produce a more powerful version of that attack."
448,Essence of Ice,,"Causes ice-based combat arts, magic, strong attacks, and class actions to instead produce a more powerful version of that attack."
449,Essence of Lightning,,"Causes lightning-based combat arts, magic, strong attacks, and class actions to instead produce a more powerful version of that attack."
44A,Essence of Wind,,"Causes wind-based combat arts, magic, strong attacks, and class actions to instead produce a more powerful version of that attack."
44B,Aggression,,Increases the Warrior Gauge fill rate when attacking foes with status effects.
44C,Flare,,"When attacking, enemies incur a reduction in Res proportional to the unit's Lck."
44D,Pact,,"Greatly increases the Warrior Gauge fill rate, but also increases the damage the unit sustains."
44E,Fire Assist,,When this unit is an adjutant: adds a fire element to the active unit's strong attacks.
44F,Ice Assist,,When this unit is an adjutant: adds an ice element to the active unit's strong attacks.
450,Lightning Assist,,When this unit is an adjutant: adds a lightning element to the active unit's strong attacks.
451,Wind Assist,,When this unit is an adjutant: adds a wind element to the active unit's strong attacks.
452,Light Assist,,When this unit is an adjutant: adds a light element to the active unit's strong attacks.
453,Dark Assist,,When this unit is an adjutant: adds a dark element to the active unit's strong attacks.
454,Essence of Darkness,,"Causes dark-based combat arts, magic, strong attacks, and class actions to instead produce a more powerful version of that attack."
455,Dark Mage's Ploy,,Extends the time enemies are paralyzed by Dark Mage and Dark Bishop class actions.
456,Dark Mage's Wisdom,,Grants Dark Mages and Dark Bishops a rare chance to instantly defeat non-commander units with class actions.
457,Impossible Feat,,"When HP is at 25% or above: greatly increases damage dealt to foes, but attacking also causes the unit to sustain damage for a period of time."
458,Covenant,,"Greatly increases the Awakening Gauge fill rate, but also increases the damage the unit sustains."
459,Absorb Strength,,Grants a minor boost to Str each time an enemy commander is defeated. The boosts last throughout the battle.
45A,Absorb Magic,,Grants a minor boost to Mag each time an enemy commander is defeated. The boosts last throughout the battle.
45B,Absorb Dexterity,,Grants a minor boost to Dex each time an enemy commander is defeated. The boosts last throughout the battle.
45C,Absorb Speed,,Grants a minor boost to Spd each time an enemy commander is defeated. The boosts last throughout the battle.
45D,Absorb Luck,,Grants a minor boost to Lck each time an enemy commander is defeated. The boosts last throughout the battle.
45E,Absorb Defense,,Grants a minor boost to Def each time an enemy commander is defeated. The boosts last throughout the battle.
45F,Absorb Resistance,,Grants a minor boost to Res each time an enemy commander is defeated. The boosts last throughout the battle.
460,Absorb Charm,,Grants a minor boost to Cha each time an enemy commander is defeated. The boosts last throughout the battle.
461,Essence of Light,,"Causes light-based combat arts, magic, strong attacks, and class actions to instead produce a more powerful version of that attack."
462,Kinship,,Makes it easier for the unit to receive support points during battle.
463,Priest's Ploy,,Increases the recovery amounts of Priest and Bishop class actions.
464,Priest's Wisdom,,Increases damage dealt by Priest and Bishop class actions in proportion to Lck.
465,Luck Catalyst,,Increases the Warrior Gauge fill rate in proportion to the unit's Lck.
466,Emperor's Ploy,,Guarantees ignited enemies will explode when using Armored Lord and Emperor class actions.
467,Perspective,,Increases damage dealt to enemies proportional to the number of allied strongholds.
468,Stormer of the Land,,Reduces damage taken from an enemy proportional to how much lower the enemy's Cha is.
469,King's Ploy,,Increases the number of permitted lance throws during High Lord and Great Lord class actions.
46A,Savior of the Meek,,Makes it easier to knock back enemies in proportion to how much lower an enemy's Str is.
46B,Leader's Ploy,,Grants an additional fireball volley to the Wyvern Master and Barbarossa class actions.
46C,Seeker of Greatness,,Increases critical hit rate proportional to how much lower the enemy's Dex is.
46D,Carpe Diem,,Increases Dex and Spd by 5.
46E,Mage Knight's Ploy,,Increases the elemental potency of Silverheart and Enlightened One class actions.
46F,True Awakening,,Extends the duration of Awakenings.
470,Saint's Power,,Gradually restores the Awakening Gauge.
471,Goddess's Vessel,,Completely prevents knockback if at least 50% of the Awakening Gauge is filled.
472,Dual Wielder's Ploy,,Increases the attack range of Asura and Fluegel class actions.
473,Renewed Carnage,,Gradually restores the Warrior Gauge.
474,The Creation,,Completely prevents knockback if at least one bar of the Warrior Gauge is filled.
475,Mastermind,,Increases class Exp gained on the battlefield.
476,Proficient Witstrike,,Calculates damage for all attacks using the unit's Mag stat.
477,Gather,,Brings nearby enemies in front of the unit before starting regular attack 1.
478,Range Master,,Increases attack range.
479,Exalted Breath,,"When using magic to restore the caster's or an ally's HP, the caster's Awakening Gauge is restored proportionally."
47A,Flyswatter,,Increases both the Awakening and Warrior Gauge fill rates when attacking enemies that have been launched into the air.
47B,Ironclad,,"Nullifies enemy attacks that would break, penetrate, or otherwise bypass the unit's guard."
47C,Inspiring Agility,,Enables dash attacks for all classes.
47D,Heaviest Hitter,,Causes strong attacks to produce the Stun Gauge at a high rate.
47E,Domineer,,Increases damage dealt to enemies on foot.
47F,Sharpshooter,,Causes critical hits to instantly defeat non-commander units.
480,Prepared to Die,,Rapidly restores the Warrior Gauge when HP is at 25% or below and the Warrior Gauge is less than one bar.
481,Nullify Magic,,Nullifies enemies' offensive magic.
482,,,
483,,,
484,,,
485,,,
486,,,
487,,,
488,,,
489,,,
48A,,,
48B,,,
48C,,,
48D,,,
48E,,,
48F,,,
490,,,
491,,,
492,,,
493,,,
494,,,
495,,,
496,,,
497,,,
498,,,
499,,,
49A,,,
49B,,,
49C,,,
49D,,,
49E,,,
49F,,,
4A0,,,
4A1,,,
4A2,,,
4A3,,,
4A4,,,
4A5,,,
4A6,,,
4A7,,,
4A8,,,
4A9,,,
4AA,,,
4AB,,,
4AC,,,
4AD,,,
4AE,,,
4AF,,,
4B0,Boost Critical Lv 1,,Slightly increases critical hit rate.
4B1,Boost Critical Lv 2,,Increases critical hit rate.
4B2,Boost Critical Lv 3,,Greatly increases critical hit rate.
4B3,Boost Aerial Attacks Lv 1,,Slightly increases damage to enemies launched into the air.
4B4,Boost Aerial Attacks Lv 2,,Moderately increases damage to enemies launched into the air.
4B5,Boost Aerial Attacks Lv 3,,Greatly increases damage to enemies launched into the air.
4B6,Venom Edge Lv 1,,Grants attacks a low chance to poison enemies.
4B7,Venom Edge Lv 2,,Grants attacks a chance to poison enemies.
4B8,Venom Edge Lv 3,,Grants attacks a high chance to poison enemies.
4B9,Boost Regular Attacks Lv 1,,Slightly increases damage dealt by regular attacks.
4BA,Boost Regular Attacks Lv 2,,Moderately increases damage dealt by regular attacks.
4BB,Boost Regular Attacks Lv 3,,Greatly increases damage dealt by regular attacks.
4BC,Boost Strong Attacks Lv 1,,Slightly increases damage dealt by strong attacks.
4BD,Boost Strong Attacks Lv 2,,Moderately increases damage dealt by strong attacks.
4BE,Boost Strong Attacks Lv 3,,Greatly increases damage dealt by strong attacks.
4BF,Boost Class Attacks Lv 1,,Slightly increases damage dealt by class actions.
4C0,Boost Class Attacks Lv 2,,Moderately increases damage dealt by class actions.
4C1,Boost Class Attacks Lv 3,,Greatly increases damage dealt by class actions.
4C2,Boost Critical Rushes Lv 1,,Slightly increases damage dealt by critical rushes.
4C3,Boost Critical Rushes Lv 2,,Moderately increases damage dealt by critical rushes.
4C4,Boost Critical Rushes Lv 3,,Greatly increases damage dealt by critical rushes.
4C5,Boost Specials Lv 1,,Slightly increases damage dealt by Warrior Specials.
4C6,Boost Specials Lv 2,,Moderately increases damage dealt by Warrior Specials.
4C7,Boost Specials Lv 3,,Greatly increases damage dealt by Warrior Specials.
4C8,Boost Awakenings Lv 1,,Slightly increases damage while Awakened.
4C9,Boost Awakenings Lv 2,,Moderately increases damage while Awakened.
4CA,Boost Awakenings Lv 3,,Greatly increases damage while Awakened.
4CB,Boost Combat Arts/Magic Lv 1,,Slightly increases damage dealt by combat arts and magic.
4CC,Boost Combat Arts/Magic Lv 2,,Moderately increases damage dealt by combat arts and magic.
4CD,Boost Combat Arts/Magic Lv 3,,Greatly increases damage dealt by combat arts and magic.
4CE,Invoke Crest Effects Lv 1,,Slightly increases the chance to trigger Crest Effects.
4CF,Invoke Crest Effects Lv 2,,Moderately increases the chance to trigger Crest Effects.
4D0,Invoke Crest Effects Lv 3,,Greatly increases the chance to trigger Crest Effects.
4D1,Boost Collisions Lv 1,,Slightly increases damage dealt when sending enemies flying. Enemies deal a small amount of area damage upon collision.
4D2,Boost Collisions Lv 2,,Moderately increases damage dealt when sending enemies flying. Enemies deal a moderate amount of area damage upon collision.
4D3,Boost Collisions Lv 3,,Greatly increases damage dealt when sending enemies flying. Enemies deal a large amount of area damage upon collision.
4D4,Boost Adjutant Follow-Up Lv 1,,When this unit is an adjutant: slightly increases damage dealt by Adjutant Follow-Ups.
4D5,Boost Adjutant Follow-Up Lv 2,,When this unit is an adjutant: moderately increases damage dealt by Adjutant Follow-Ups.
4D6,Boost Adjutant Follow-Up Lv 3,,When this unit is an adjutant: greatly increases damage dealt by Adjutant Follow-Ups.
4D7,Boost Consecutive Hits Lv 1,,Slightly increases damage to enemies as the hit count rises.
4D8,Boost Consecutive Hits Lv 2,,Moderately increases damage to enemies as the hit count rises.
4D9,Boost Consecutive Hits Lv 3,,Greatly increases damage to enemies as the hit count rises.
4DA,Chain Lv 1,,Slightly extends the time before the hit count expires.
4DB,Chain Lv 2,,Moderately extends the time before the hit count expires.
4DC,Chain Lv 3,,Greatly extends the time before the hit count expires.
4DD,Boost Mounted Damage Lv 1,,Slightly increases damage dealt to enemies while mounted.
4DE,Boost Mounted Damage Lv 2,,Moderately increases damage dealt to enemies while mounted.
4DF,Boost Mounted Damage Lv 3,,Greatly increases damage dealt to enemies while mounted.
4E0,Barrier Breaker Lv 1,,Slightly increases damage dealt to monster barriers.
4E1,Barrier Breaker Lv 2,,Moderately increases damage dealt to monster barriers.
4E2,Barrier Breaker Lv 3,,Greatly increases damage dealt to monster barriers.
4E3,Reckless Power Lv 1,,Sacrifices weapon durability to slightly increase Mt.
4E4,Reckless Power Lv 2,,Sacrifices weapon durability to moderately increase Mt.
4E5,Reckless Power Lv 3,,Sacrifices weapon durability to greatly increase Mt.
4E6,Quality Material Lv 1,,Adds [0:NUMBER] to the maximum forge count when remaking weapons.
4E7,Quality Material Lv 2,,Adds [0:NUMBER] to the maximum forge count when remaking weapons.
4E8,Quality Material Lv 3,,Adds [0:NUMBER] to the maximum forge count when remaking weapons.
4E9,Dexterity Factor Lv 1,,The unit temporarily receives a minor boost to Str and Mag proportional to Dex when attacking.
4EA,Dexterity Factor Lv 2,,The unit temporarily receives a moderate boost to Str and Mag proportional to Dex when attacking.
4EB,Dexterity Factor Lv 3,,The unit temporarily receives a major boost to Str and Mag proportional to Dex when attacking.
4EC,Speed Factor Lv 1,,The unit temporarily receives a minor boost to Str and Mag proportional to Spd when attacking.
4ED,Speed Factor Lv 2,,The unit temporarily receives a moderate boost to Str and Mag proportional to Spd when attacking.
4EE,Speed Factor Lv 3,,The unit temporarily receives a major boost to Str and Mag proportional to Spd when attacking.
4EF,Luck Factor Lv 1,,The unit temporarily receives a minor boost to Str and Mag proportional to Lck when attacking.
4F0,Luck Factor Lv 2,,The unit temporarily receives a moderate boost to Str and Mag proportional to Lck when attacking.
4F1,Luck Factor Lv 3,,The unit temporarily receives a major boost to Str and Mag proportional to Lck when attacking.
4F2,Defense Factor Lv 1,,The unit temporarily receives a minor boost to Str and Mag proportional to Def when attacking.
4F3,Defense Factor Lv 2,,The unit temporarily receives a moderate boost to Str and Mag proportional to Def when attacking.
4F4,Defense Factor Lv 3,,The unit temporarily receives a major boost to Str and Mag proportional to Def when attacking.
4F5,Resistance Factor Lv 1,,The unit temporarily receives a minor boost to Str and Mag proportional to Res when attacking.
4F6,Resistance Factor Lv 2,,The unit temporarily receives a moderate boost to Str and Mag proportional to Res when attacking.
4F7,Resistance Factor Lv 3,,The unit temporarily receives a major boost to Str and Mag proportional to Res when attacking.
4F8,Charm Factor Lv 1,,The unit temporarily receives a minor boost to Str and Mag proportional to Cha when attacking.
4F9,Charm Factor Lv 2,,The unit temporarily receives a moderate boost to Str and Mag proportional to Cha when attacking.
4FA,Charm Factor Lv 3,,The unit temporarily receives a major boost to Str and Mag proportional to Cha when attacking.
4FB,Invert Physical/Magic,,Swaps the unit's physical and magical attack stats.
4FC,Invert Offense/Defense,,"Swaps the unit's Str and Def, and also Mag and Res."
4FD,Range+ (dupe),,Extends the range of bows.
